timestamp,score,words,time_spent
2026-02-20T17:26:46.715Z,92.98002761,"робот, окно, бердыш, укрепление, мойдодыра, синица, траверс",62
2026-02-20T17:28:02.897Z,89.5232061,"кот, кухня, альпинизм, альбинос, тачка, дрейф, накат",71
2026-02-20T17:28:05.065Z,87.03797867,"мать, свино, эмболия, крик, фартук, лопата, чайник",65
2026-02-20T17:28:14.821Z,86.76461528,"кот, икона, камень, планета, огурец, ржавчина, оксид",85
2026-02-20T17:28:21.582Z,89.93990325,"пост, крот, анекдот, норма, полюс, вагин, метро",49
2026-02-20T17:29:09.970Z,93.39868886,"прыщ, пенсия, скалолаз, зависть, балет, гильза, сугроб",77
2026-02-20T17:29:28.979Z,85.27904846,"свинина, глаз, пила, кино, связь, нога, небо",67
2026-02-20T17:29:29.738Z,93.94927714,"кофе, рейка, сюрикен, гормон, труп, полька, базука",84
2026-02-20T17:29:44.154Z,89.7743138,"комфорт, пикник, молитва, кнут, мир, оранжерея, окно",95
2026-02-20T17:30:09.172Z,85.34747715,"кружка, мост, замок, дерево, сахар, теремок, таблетка",54
2026-02-20T17:30:28.858Z,85.90344048,"калитка, пуант, индекс, перфоратор, макрон, марсианин, катафалк",172
2026-02-20T17:30:55.947Z,90.91463364,"тирозин, полог, книжка, ксерокс, заворот, философия, наполнитель",67
2026-02-20T17:31:16.791Z,71.01945308,"веселие, радость, страсть, счастие, улыбка, солнце, надежда",163
2026-02-20T17:31:27.909Z,89.47706842,"бровь, окно, ящерица, уголь, весло, юрта, пандус",76
2026-02-20T17:31:56.297Z,96.98331068,"кома, застрельщик, олень, уров, яблоко, иммунология, самолет",143
2026-02-20T17:32:03.933Z,82.47567355,"каша, трамвай, электричество, рисунок, табак, подушка, окно",72
2026-02-20T17:32:21.516Z,86.64290803,"синусоида, платье, холодильник, мольберт, кровать, воздух, леска",72
2026-02-20T17:32:59.359Z,78.75602021,"перо, смех, свет, карандаш, рюкзак, трава, лошадь",65
2026-02-20T17:32:59.988Z,79.13910387,"река, гора, солнце, погода, счастие, природа, ромашка",50
2026-02-20T17:33:00.988Z,92.36562001,"лес, метро, форточка, пылесос, забота, юность, икра",69
2026-02-20T17:33:02.675Z,85.10903953,"свет, роса, сухость, ирония, гравитация, танец, астрал",62
2026-02-20T17:33:19.976Z,92.24763407,"лицо, бачок, крошка, небо, рок, панибратство, сошка",159
2026-02-20T17:34:28.831Z,90.78963707,"сердце, факт, кол, нитка, жердь, талон, гном",77
2026-02-20T17:35:17.365Z,89.8689624,"танец, тропа, звезда, оксид, вещество, инертность, сублимация",108
2026-02-20T17:35:38.986Z,75.67967803,"снег, кофе, тротуар, роза, коза, машина, яблоко",108
2026-02-20T17:36:03.561Z,92.91784963,"стол, футбол, граффити, саквояж, пчелка, ранчо, штурм",123
2026-02-20T17:36:05.577Z,90.75278404,"сетка, сыр, сова, север, сушка, сущность, суп",65
2026-02-20T17:36:22.591Z,92.3320675,"пауза, овал, оливье, опал, ольгердо, опушка, ода",91
2026-02-20T17:36:49.991Z,84.14401245,"логика, перспектива, удар, призрак, татуировка, ржавчина, парадокс",57
2026-02-20T17:36:58.599Z,59.08132221,"рука, нога, голова, ухо, нос, рот, глаз",47
2026-02-20T17:37:02.160Z,83.84653907,"дым, коза, пиво, гирлянда, сигарета, сушка, вышка",69
2026-02-20T17:37:42.238Z,86.3816902,"хуй, утка, мячик, сайт, гардероб, математика, подушка",97
2026-02-20T17:37:54.541Z,87.86028912,"сублимация, оксид, триумф, гравитация, сомнение, звезда, инерция",139
2026-02-20T17:38:10.807Z,94.09905217,"паром, ирбис, здоровье, семечко, рассада, фонарь, хоровод",115
2026-02-20T17:38:30.783Z,99.30064678,"ольгердо, пауза, стекло, барабулька, кочевник, лепота, гимн",104
2026-02-20T17:39:32.764Z,93.01987927,"сомнение, звезда, гравитация, скоротечность, инаугурация, якорь, спесь",73
2026-02-20T17:39:55.205Z,81.78891833,"собака, кошка, монитор, кастрюля, банка, зубочистка, пилочка",100
2026-02-20T17:40:08.267Z,88.3708882,"пот, эхо, пир, орел, игла, торт, лом",102
2026-02-20T17:42:11.860Z,87.63318683,"курица, рота, книга, дверь, ветер, торф, фабрика",117
2026-02-20T17:42:20.224Z,88.09586021,"кочерыжка, бандероль, палас, хай, пунктик, политех, триллион",128
2026-02-20T17:43:12.312Z,63.97229814,"собака, кошка, лай, хвост, лапа, зуб, животное",32
2026-02-20T17:44:13.786Z,63.91105804,"длина, ширина, метр, миллиметр, сантиметр, мера, рулетка",46
2026-02-20T17:45:27.393Z,58.01889896,"хуй, блядь, пизда, жопа, сиська, пиздец, хрен",139
2026-02-20T17:47:33.049Z,61.68923192,"нос, рот, щека, ухо, глаз, бровь, губа",70
2026-02-20T17:48:12.839Z,94.85418574,"дверь, звезда, бушлат, хорей, сера, мутация, парковка",132
2026-02-20T17:48:50.445Z,88.80363272,"сорока, скала, космос, квадрат, смесь, пинта, эхо",61
2026-02-20T17:49:09.119Z,95.56372308,"аббревиатура, буханка, вереск, град, достижение, ересь, животное",88
2026-02-20T17:50:49.591Z,94.98235585,"сеанс, скорбь, октябрь, роман, инсургент, траектория, аборт",628
2026-02-20T17:51:25.998Z,61.24550693,"сердце, печень, почка, селезенка, кишечник, желудок, легкое",151
2026-02-20T17:51:50.078Z,86.94790469,"спиногрыз, ясность, клуша, талисман, карга, фляга, жираф",120
2026-02-20T17:54:15.472Z,93.74369197,"кисточка, мать, комета, святость, ус, улитка, эгрегор",167
2026-02-20T17:54:49.089Z,95.44139242,"аудитория, дичь, любовь, эрозия, ягуар, фолликул, шныр",116
2026-02-20T17:55:49.513Z,93.30519337,"карга, ясность, жираф, фляга, клуша, доктор, печение",48
2026-02-20T17:56:05.689Z,87.30654832,"матрас, куртка, идея, транквилизатор, способ, выгода, нос",98
2026-02-20T17:57:56.610Z,94.62197063,"эмбрион, презрение, доска, чесотка, подметание, абсурд, слеза",78
2026-02-20T17:59:14.226Z,87.87984802,"лампочка, флагшток, шина, очки, вагин, гитара, фойе",133
2026-02-20T18:00:14.688Z,91.5376455,"свеча, паэлие, ребенок, дождь, велосипед, сталь, картина",101
2026-02-20T18:01:12.934Z,87.02177999,"вымпел, бар, памперс, жид, парашют, джип, порошок",88
2026-02-20T18:02:06.629Z,91.60132861,"одина, двом, трио, черт, пят, шест, сема",114
2026-02-20T18:03:13.096Z,83.17236657,"хуй, чупакабра, музей, чебурашка, банкнота, шпилька, жесть",80
2026-02-20T18:04:41.260Z,85.50555345,"крест, слово, бег, автор, смех, шторм, изыск",52
2026-02-20T18:04:47.929Z,93.79800316,"ясность, кефир, налет, покрывало, коралл, система, радуга",85
2026-02-20T18:04:50.433Z,92.24984043,"эвтаназия, наречие, супруг, пододеяльник, сияние, перелет, волшебство",89
2026-02-20T18:05:55.268Z,81.80643671,"кот, крот, книга, трос, море, трактор, пуля",97
2026-02-20T18:06:34.241Z,84.448036,"сепаратизм, калькулятор, коктейль, анапест, сифон, кол, кура",165
2026-02-20T18:06:50.534Z,92.51865855,"одина, трактир, алименты, торф, интрига, абсолют, симфония",123
2026-02-20T18:08:21.474Z,91.51779739,"пиво, трезвость, путина, смысл, гоблин, креветка, дихотомия",145
2026-02-20T18:10:45.226Z,87.56697046,"лес, очки, море, свеча, калий, картофель, калория",76
2026-02-20T18:11:03.606Z,57.26313397,"стул, стол, шкаф, кровать, диван, табурет, мышление",66
2026-02-20T18:11:48.740Z,95.70240391,"крыжовник, база, трест, круг, верх, клоун, град",68
2026-02-20T18:12:18.336Z,89.35211963,"облако, вечер, идиома, масштаб, герой, объект, катер",98
2026-02-20T18:12:35.727Z,87.03675508,"секунда, кровать, дифференциал, муж, море, кошмар, рис",69
2026-02-20T18:14:13.256Z,82.64690702,"баклажан, гопник, слоник, мурзилка, олень, мама, вермишель",102
2026-02-20T18:14:43.402Z,91.317958,"красный, втора, бар, кирпич, источник, конструктор, ацетон",101
2026-02-20T18:15:15.381Z,81.71295538,"стол, балкон, магазин, крекер, таблетка, медведь, пистолет",154
2026-02-20T18:15:27.518Z,92.74005881,"жалюзи, пряжа, кол, спирт, вафля, параллелепипед, мяч",130
2026-02-20T18:15:29.180Z,94.07131917,"кекс, кот, нора, камень, число, архитектоника, бог",182
2026-02-20T18:16:10.721Z,96.49064979,"сюита, ракета, лагерь, корова, средневековье, монокль, синергия",128
2026-02-20T18:16:46.352Z,90.18883248,"семя, мозг, вискас, каштан, бейсбол, гайка, космос",103
2026-02-20T18:17:20.597Z,81.94361834,"власть, слово, тест, поле, легкость, нет, зерно",298
2026-02-20T18:17:44.333Z,96.71431709,"автостоп, аккорд, мощь, племя, раструб, либидо, май",93
2026-02-20T18:18:34.346Z,92.4419671,"золото, рогоз, аптека, аллюр, крем, рогач, машина",130
2026-02-20T18:18:41.132Z,90.22887873,"яблоко, осьминог, глыба, орган, фобия, щипец, видео",103
2026-02-20T18:19:00.273Z,90.47665572,"карга, ясность, фляга, клуша, доктор, печение, квиток",62
2026-02-20T18:19:14.842Z,80.35529871,"стол, кошка, собака, хомяк, тумба, суп, облако",39
2026-02-20T18:19:25.298Z,92.91747101,"злость, вкус, серебро, травма, рус, правда, недоросль",72
2026-02-20T18:19:27.380Z,75.18024469,"амбивалентность, трансцендентность, кипячение, колокольня, кварц, дихотомия, феерия",161
2026-02-20T18:19:51.114Z,87.95906715,"одина, тамплиер, сера, анатомия, вор, старк, сомня",63
2026-02-20T18:20:14.570Z,73.95001405,"шкаф, море, облако, дождь, снег, собака, лопата",50
2026-02-20T18:20:15.086Z,85.21360469,"нога, мощь, логика, имя, поток, корабль, мука",109
2026-02-20T18:20:29.674Z,93.37702143,"накал, селедка, ноготь, шепот, карман, азимут, офис",180
2026-02-20T18:20:30.288Z,92.33586612,"адреналин, шалом, фото, сиеста, молоток, дух, змея",113
2026-02-20T18:20:39.145Z,92.64798551,"экзистенция, салат, фронтон, желудок, пудель, валер, телевизор",180
2026-02-20T18:21:00.150Z,91.63769398,"дом, сдвг, разность, атом, эффект, гуру, синдикат",122
2026-02-20T18:21:15.491Z,93.26563811,"колокол, амбивалентность, туман, кратер, волокно, капитализм, трансцендентность",88
2026-02-20T18:21:21.019Z,90.28830411,"оксид, гравитация, олей, омега, инсульт, агрессия, сон",83
2026-02-20T18:21:23.470Z,93.90745397,"ключ, ветер, доктор, печение, фляга, рота, лира",127
2026-02-20T18:21:42.837Z,74.57179409,"машина, облако, штора, стол, люстра, брюки, одежда",52
2026-02-20T18:21:44.649Z,87.60625589,"тепло, врата, терпение, недра, компьютер, атом, тяжесть",100
2026-02-20T18:22:15.151Z,90.48719566,"метла, маргаритка, сыр, планета, уравнение, канал, регулятор",69
2026-02-20T18:22:17.585Z,85.98299624,"монокль, дезодорант, сериал, крахмал, фиалка, лампа, бабушка",102
2026-02-20T18:22:26.247Z,94.88870565,"вино, резка, вертолет, некроз, визг, ягуар, почерк",154
2026-02-20T18:22:35.125Z,81.05979914,"окно, кровать, луна, перец, рубль, пища, река",66
2026-02-20T18:22:41.966Z,84.50299446,"одина, коралл, созвездие, ус, треугольник, фобия, иконка",171
2026-02-20T18:22:54.028Z,97.45511542,"темечко, старость, лего, трение, мрак, оружие, компьютер",55
2026-02-20T18:23:02.126Z,97.31769765,"ископаемое, вселенная, поселок, анализ, болт, игра, передовица",163
2026-02-20T18:23:23.316Z,90.39650918,"говно, хомяк, зона, подарок, новшество, негодяй, трамплин",87
2026-02-20T18:23:23.826Z,94.5371422,"осторожность, удар, соль, дух, кайф, шизофрения, устрица",63
2026-02-20T18:23:28.067Z,94.8792822,"красота, бряцание, лизинг, дизель, клоун, вереск, крик",78
2026-02-20T18:23:37.321Z,90.74664514,"шоколад, механика, клей, горизонт, трансформер, булавка, светофор",135
2026-02-20T18:23:44.223Z,91.08673385,"война, собака, дух, горизонт, акварель, лом, банк",81
2026-02-20T18:23:52.007Z,88.73358379,"трава, стена, космос, бог, африканец, медаль, автомобиль",102
2026-02-20T18:24:04.326Z,94.91709899,"колокол, амбивалентность, туман, кратер, волокно, капитализм, бог",42
2026-02-20T18:24:13.675Z,96.77941595,"пол, квазар, парфе, фороса, шала, лось, сон",106
2026-02-20T18:24:16.249Z,87.19614253,"банан, шина, смысл, попугай, ведро, стол, звезда",70
2026-02-20T18:24:56.526Z,91.39220185,"зиккурат, клик, крик, ласт, тройка, шепот, заправка",66
2026-02-20T18:24:59.062Z,85.30689599,"подсолнух, астрономия, чувственность, дрессировка, гравюра, кишечник, капитель",151
2026-02-20T18:25:20.991Z,83.6754072,"перец, снег, птица, господин, микроб, гостиница, автомобиль",131
2026-02-20T18:25:23.481Z,91.60652236,"партитура, столб, символ, напасть, вознесение, земля, коридор",56
2026-02-20T18:25:40.736Z,91.12241174,"молоко, ролик, землетрясение, интеграл, кубик, страх, красота",46
2026-02-20T18:25:52.039Z,90.81474557,"камень, архитектор, бог, кот, амбивалентность, трансцендентность, кекс",95
2026-02-20T18:25:52.842Z,79.32575396,"очки, солнце, лен, дерево, планшет, животное, ангел",56
2026-02-20T18:25:57.925Z,89.56782905,"пиво, лебедь, вокал, сено, университет, шорты, домино",115
2026-02-20T18:26:06.909Z,95.47942797,"ланселот, плечо, зима, облако, лизинг, шепот, упорство",43
2026-02-20T18:26:10.879Z,90.79953546,"ураган, слон, ментальность, закон, ангел, шерсть, мультфильм",56
2026-02-20T18:26:18.874Z,87.06921915,"тарелка, ледник, туманность, прозектор, кретин, облицовка, спагетти",151
2026-02-20T18:26:39.373Z,85.90061079,"буй, пик, дар, суп, жир, код, лев",33
2026-02-20T18:26:42.228Z,94.50082269,"темечко, труп, тремор, злоба, юриспруденция, смена, тиснение",99
2026-02-20T18:26:52.109Z,88.25457321,"барокко, танк, чеснок, геология, серфинг, бумеранг, тюльпан",101
2026-02-20T18:26:58.045Z,80.50725304,"психология, компьютер, джинсы, кристалл, куртка, пол, кран",45
2026-02-20T18:27:03.124Z,81.51248858,"пол, воздух, осел, плюс, героин, запад, гриб",97
2026-02-20T18:27:05.844Z,54.30834609,"гриб, подосиновик, подберезовик, лисичка, груздь, шампиньон, боровик",1933
2026-02-20T18:27:11.997Z,87.8001668,"родитель, амбивалентность, фосфор, горизонталь, соловей, шашни, дедукция",153
2026-02-20T18:27:14.009Z,93.23426614,"пол, квазар, парфе, кулон, сон, волк, диджей",133
2026-02-20T18:27:14.533Z,95.25268626,"существительное, дом, сдвг, чудо, грамм, гуру, жадность",71
2026-02-20T18:27:37.265Z,90.31258337,"озноб, лицо, грязь, клокотание, чертеж, кларнет, лист",78
2026-02-20T18:28:24.020Z,91.65134156,"камень, архитектор, бог, кот, амбивалентность, кекс, донор",146
2026-02-20T18:28:27.894Z,88.84320337,"электричество, носка, тряпка, война, указка, кастрюля, сноуборд",62
2026-02-20T18:28:38.936Z,93.8540905,"ласка, перо, желатин, сапог, астероид, блондинка, амулет",89
2026-02-20T18:28:57.015Z,73.3181182,"яблоко, стул, кошка, дерево, миска, рюкзак, подушка",70
2026-02-20T18:29:08.878Z,93.89995454,"попа, колос, сила, маринад, желание, давление, переход",128
2026-02-20T18:29:17.013Z,92.16499598,"сом, председатель, самка, дерево, жир, ясность, миксер",151
2026-02-20T18:29:42.456Z,82.43897785,"сень, тупость, немота, правильность, наушник, перхоть, хворь",80
2026-02-20T18:30:06.422Z,70.65897247,"поле, енот, ромашка, цветок, дерево, небо, трава",46
2026-02-20T18:30:09.439Z,86.02806467,"гладиолус, перо, аптека, глобус, кость, компьютер, корзина",90
2026-02-20T18:30:09.896Z,75.91849324,"воздух, собака, человек, работа, машина, стол, плитка",74
2026-02-20T18:30:11.726Z,92.80923277,"батарея, светофор, пума, корсет, кровь, вилка, креатив",83
2026-02-20T18:30:33.365Z,98.86482821,"поводырь, крупа, желание, кимоно, репертуар, депозит, блеск",163
2026-02-20T18:30:55.297Z,88.67938252,"дурак, челнок, кварк, шлагбаум, череда, чугун, червь",91
2026-02-20T18:31:04.007Z,86.7411169,"собака, кальций, прыщ, заноза, пенсия, гильза, сугроб",94
2026-02-20T18:31:18.151Z,89.24836167,"вампир, поселок, черемша, ложка, катюша, мандарин, резец",138
2026-02-20T18:31:36.406Z,61.38669568,"ромашка, мак, лютик, василек, люпин, цветок, лаванда",52
2026-02-20T18:32:03.839Z,89.19107996,"радость, синь, тюлень, брат, немезид, гордыня, мем",97
2026-02-20T18:32:13.026Z,91.26305669,"хуй, буржуй, колонка, вера, яйцо, кадмий, вирус",107
2026-02-20T18:32:28.781Z,87.28562301,"карандаш, нос, гравитация, старость, коралл, круг, цепь",158
2026-02-20T18:33:16.573Z,80.59419273,"мальчик, стул, радость, река, город, врач, премьера",109
2026-02-20T18:33:23.301Z,88.73690861,"собака, кальций, прыщ, заноза, пенсия, гильза, скалолаз",75
2026-02-20T18:33:28.655Z,91.31397015,"маргаритка, канал, супчик, прозектор, шапокляк, сущность, тенг",76
2026-02-20T18:33:43.268Z,84.11438828,"слон, бомба, гречка, грелка, полтергейст, гипотенуза, лилипут",123
2026-02-20T18:33:46.210Z,81.33208512,"колбаса, стена, плантация, забор, куница, человек, палка",50
2026-02-20T18:34:00.044Z,91.1459491,"немезид, прах, трус, толь, креатив, ширма, русалка",90
2026-02-20T18:34:10.274Z,88.53177065,"любовь, колонка, вирус, яйцо, носок, волна, собака",50
2026-02-20T18:34:44.289Z,85.6222574,"пень, тряпка, окрошка, мальчик, табурет, прялка, эмоция",60
2026-02-20T18:34:49.723Z,82.8799414,"свинья, чайка, деньга, песня, волшебник, ежик, конфета",146
2026-02-20T18:35:25.006Z,88.22312577,"дом, нога, лауреат, погода, учение, работа, прораб",84
2026-02-20T18:35:39.582Z,94.42897863,"собака, кальций, прыщ, вариант, пенсия, гильза, скалолаз",107
2026-02-20T18:35:50.262Z,96.48105158,"толь, русалка, мерило, самость, немилость, перила, мысль",100
2026-02-20T18:36:07.988Z,89.92580928,"туман, карандаш, гравитация, коралл, круг, архитектор, кот",122
2026-02-20T18:36:21.590Z,87.50683435,"любовь, колонка, вирус, морковь, гелий, луна, роза",109
2026-02-20T18:36:23.711Z,98.04039442,"сабля, талон, убыток, фагоцит, хакер, шалаш, чакра",45
2026-02-20T18:36:34.031Z,96.09816878,"собака, менеджмент, площадь, пицца, континент, оксид, митохондрия",79
2026-02-20T18:36:44.325Z,91.0941609,"остеопороз, татами, сон, упругость, корова, плед, синоним",39
2026-02-20T18:36:47.489Z,86.93800536,"лауреат, аксиома, прораб, гарантия, задумка, рационализм, ситуация",49
2026-02-20T18:36:50.992Z,96.77941595,"пол, квазар, парфе, фороса, шала, лось, сон",51
2026-02-20T18:37:01.687Z,89.34219399,"табурет, горизонталь, вариативность, кошка, климакс, энергоемкость, злак",100
2026-02-20T18:37:02.929Z,81.8898127,"кровать, заяц, рукав, бегемот, чай, спирт, спорт",83
2026-02-20T18:37:38.808Z,95.99278873,"корыто, лауреат, аксиома, ученик, погода, разъем, существо",41
2026-02-20T18:37:47.984Z,77.21526534,"конь, самолет, кит, ковер, телевизор, дерево, плитка",125
2026-02-20T18:38:21.608Z,89.56595501,"любовь, колонка, вирус, гелий, человек, сутки, сток",97
2026-02-20T18:38:28.126Z,96.51968612,"старость, карандаш, коралл, архитектор, гравитация, кот, лимфа",71
2026-02-20T18:38:31.797Z,90.37724161,"кузнец, бревно, цемент, стакан, фея, инфаркт, туфля",45
2026-02-20T18:39:45.744Z,89.09608329,"ковер, дерево, концлагерь, ковбой, плющ, носорог, счастие",153
2026-02-20T18:39:52.813Z,88.75331769,"менопауза, сосиска, капот, урочище, парашют, сапер, уступка",66
2026-02-20T18:39:55.917Z,89.50435548,"пономарь, индиго, просвет, валентность, мистика, уксус, арбитраж",84
2026-02-20T18:40:03.823Z,77.95520874,"диван, трава, самолет, рыба, фотография, дорога, ковер",109
2026-02-20T18:40:09.364Z,90.46902768,"любовь, колонка, вирус, гелий, сток, гений, земля",82
2026-02-20T18:41:02.514Z,87.52927022,"мираж, солончак, капуста, политика, тушканчик, кап, сидр",56
2026-02-20T18:41:14.030Z,76.99115816,"мама, кошка, книга, автомобиль, секс, кофе, море",41
2026-02-20T18:41:32.771Z,94.70092926,"лошадь, сухость, небоскреб, киноварь, чело, родина, жила",102
2026-02-20T18:41:41.793Z,92.36653398,"пенсия, счастие, лезвие, говно, мяч, вопрос, якорь",120
2026-02-20T18:42:09.477Z,69.17097241,"пыль, дорога, путь, автомобиль, машина, бензин, заправка",63
2026-02-20T18:42:11.128Z,90.87642619,"колонка, вирус, гелий, сток, пюпитр, капитал, носок",103
2026-02-20T18:42:11.760Z,90.22770861,"вода, песок, платок, палатка, симбиоз, желудок, нанотехнология",69
2026-02-20T18:42:42.704Z,85.0651192,"мама, ложка, пенал, ракета, ствол, пингвин, пирамида",66
2026-02-20T18:42:57.265Z,85.1772299,"ракушка, тостер, самолет, бинокль, лифт, университет, пиджак",151
2026-02-20T18:43:02.676Z,98.49526147,"министерство, кенгуру, приправа, балкон, катран, масленица, источник",80
2026-02-20T18:43:26.946Z,67.98512799,"машина, лето, солнце, любовь, сын, луна, погода",54
2026-02-20T18:43:32.579Z,84.89285731,"долото, чиж, вульва, заем, диковинка, картон, орел",67
2026-02-20T18:43:44.916Z,89.27950118,"свет, периферия, кастет, мизантроп, лекало, галоша, театр",97
2026-02-20T18:44:46.375Z,95.45025465,"призма, храм, препятствие, укус, мимоза, член, сальто",112
2026-02-20T18:45:07.625Z,94.4138638,"роговица, суррогат, якорь, лилия, голос, фуникулер, вмятина",90
2026-02-20T18:45:08.580Z,88.93690753,"пук, лук, рука, штора, билет, калькулятор, пищалка",54
2026-02-20T18:45:09.798Z,96.89385843,"кир, сетка, плей, оторов, круг, мул, небоскреб",107
2026-02-20T18:45:43.802Z,90.84003824,"друг, вещество, плагиат, дыра, гуашь, налог, навоз",113
2026-02-20T18:46:04.290Z,95.60372773,"треть, праща, юрист, телега, пень, зевота, лечение",86
2026-02-20T18:46:04.856Z,92.2931676,"корова, резистор, алюминий, ваза, очки, гель, харизма",147
2026-02-20T18:46:06.880Z,94.12135185,"колодец, кроссовок, измена, вертолет, интеллект, гроза, переход",85
2026-02-20T18:46:20.125Z,85.20847718,"тестирование, гул, пыль, игрушка, ноготь, часы, волос",46
2026-02-20T18:46:47.785Z,92.24466275,"смазка, птица, ядро, айсберг, учебник, инъекция, гриб",173
2026-02-20T18:46:58.313Z,79.24521885,"бла, вок, казу, нок, лода, бука, вуд",52
2026-02-20T18:47:06.415Z,85.410419,"пупок, крапива, истеричка, лапоть, услуга, крокодил, молитва",49
2026-02-20T18:47:11.477Z,86.17690984,"начинка, гарда, налет, крючок, фетр, аниме, кулер",134
2026-02-20T18:47:20.902Z,90.10286822,"корабль, свеча, конгруэнтность, ресница, пестик, пурга, лягушка",139
2026-02-20T18:47:52.783Z,91.0993914,"треть, праща, плащ, плен, оперение, плетение, перед",89
2026-02-20T18:48:00.089Z,87.92484064,"кобальт, еж, ворожба, цистерна, реликт, демонтаж, ячмень",77
2026-02-20T18:48:08.429Z,70.93663981,"музыка, любовь, солнце, море, яхта, вино, рыба",54
2026-02-20T18:48:14.210Z,90.19119658,"зук, водопой, плесень, лед, патрубок, капитель, пюпитр",69
2026-02-20T18:48:21.809Z,92.84881441,"опус, навоз, нарушение, порошок, реминисценция, феодал, душ",114
2026-02-20T18:48:27.258Z,96.73381858,"весна, кочерыжка, кровать, ритм, пенсия, астронавт, помада",119
2026-02-20T18:48:34.060Z,96.83316247,"прыщ, пенсия, скалолаз, зависть, количество, гильза, сугроб",64
2026-02-20T18:48:43.141Z,92.97938878,"самолет, железо, кречет, пляж, солдат, карапуз, новелла",135
2026-02-20T18:48:45.822Z,89.90966769,"мысль, ключ, коготь, урон, зрение, фиаско, пробел",1033
2026-02-20T18:48:48.129Z,93.99344795,"стейк, резистор, существенность, гель, очки, пружина, бакалавр",107
2026-02-20T18:49:02.853Z,96.55430857,"праща, плен, перед, нарцисс, широта, зенки, синева",58
2026-02-20T18:49:18.889Z,73.57142076,"музыка, песня, телевизор, волос, одежда, солнце, море",63
2026-02-20T18:49:34.033Z,93.45016679,"рубеж, астронавт, любопытство, загар, пирожное, бокс, стул",101
2026-02-20T18:49:53.828Z,81.48220489,"герой, жалость, дом, бухгалтер, трус, пиво, звезда",180
2026-02-20T18:50:00.679Z,94.14393382,"грифон, челюсть, локон, ехидство, сушилка, парад, бульб",103
2026-02-20T18:50:27.585Z,93.15905467,"браузер, суккуб, чума, ежик, цирк, подушка, риф",148
2026-02-20T18:51:05.005Z,92.68236038,"дичь, мера, месяц, ось, дерьмо, юриспруденция, толика",112
2026-02-20T18:51:13.109Z,85.8346375,"убежище, багет, штангенциркуль, параллелизм, гризель, триумвират, грымза",1536
2026-02-20T18:51:18.511Z,98.89727932,"прыщ, пенсия, скалолаз, зависть, количество, гильза, ковер",90
2026-02-20T18:51:33.439Z,78.71609755,"слива, море, солнце, край, нить, сон, кровать",68
2026-02-20T18:51:35.299Z,63.84762479,"музыка, опера, певец, сцена, театр, телевизор, шоу",90
2026-02-20T18:51:54.102Z,89.64466692,"дуальность, шорох, нигилизм, уклон, брюхо, ветка, ротация",95
2026-02-20T18:52:07.386Z,82.09996064,"рука, огурец, граната, мел, луна, корабль, фейерверк",91
2026-02-20T18:52:33.438Z,82.87923737,"певец, сцена, море, солнце, фурор, вино, отпуск",50
2026-02-20T18:52:37.195Z,95.82159473,"победа, гладиолус, прядь, свойство, воздух, паломник, сера",90
2026-02-20T18:53:08.268Z,89.90650934,"радость, наркоман, сон, колбаса, туча, треугольник, трус",175
2026-02-20T18:53:23.378Z,92.65484551,"страна, нерест, хворь, хер, клоун, существо, гер",131
2026-02-20T18:53:28.891Z,93.72288422,"очки, погрешность, тангента, резистор, существенность, корова, щупальце",108
2026-02-20T18:53:55.339Z,90.72356772,"библия, акула, клоун, туман, микроволновка, гипербола, поролон",144
2026-02-20T18:53:59.223Z,89.91163104,"карась, дилемма, волокита, шприц, торец, цимес, плотность",98
2026-02-20T18:54:31.982Z,59.62325143,"шкаф, кровать, стол, стул, ковер, плед, штора",55
2026-02-20T18:54:41.923Z,63.39634323,"молоко, мука, яйцо, сахар, корица, духовка, приправа",52
2026-02-20T18:54:54.688Z,98.31658235,"килька, ковер, пенсия, прыщ, скалолаз, зависть, количество",78
2026-02-20T18:55:40.091Z,63.12403551,"каша, орех, молоко, зерно, масло, тарелка, ложка",49
2026-02-20T18:55:51.987Z,91.9482892,"существо, нерест, страна, бор, навык, нуль, оазис",136
2026-02-20T18:56:00.068Z,73.85397259,"шкаф, тумбочка, кровать, аптека, лекарство, любовь, жизнь",64
2026-02-20T18:56:01.037Z,64.05540645,"нос, рот, глаз, щека, лоб, ресница, губа",50
2026-02-20T18:56:39.955Z,99.18834887,"гонг, ковер, пенсия, прыщ, скалолаз, зависть, количество",55
2026-02-20T18:56:46.050Z,77.09382182,"ребенок, школа, сад, игрушка, коляска, машинка, соска",55
2026-02-20T18:57:10.424Z,97.11586394,"глотка, велюр, жалюзи, док, хижина, влечение, перепел",137
2026-02-20T18:57:57.321Z,91.42186894,"перо, алкоголь, жанр, фигня, пресс, конь, крестьянин",106
2026-02-20T18:58:07.236Z,90.75927664,"кассета, телескоп, роутер, аффирмация, простыня, плесень, дракон",167
2026-02-20T18:58:11.614Z,62.62356603,"стол, стул, табурет, ковер, игрушка, чайник, плита",78
2026-02-20T18:58:42.594Z,65.43645256,"любовь, жизнь, удача, красота, везение, ребенок, мир",126
2026-02-20T18:58:45.772Z,93.41856246,"фентези, нуар, атом, темечко, трахея, тесть, мыс",120
2026-02-20T18:58:57.394Z,68.30196862,"звон, колокол, церковь, свеча, батюшка, икона, крест",59
2026-02-20T18:59:08.525Z,96.72213915,"гонг, ковер, пенсия, скалолаз, зависть, количество, сук",59
